Longitude,Latitude,datetime_x,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,ndwi,ndvi,ndbi,B01 (pooled),B02 (pooled),B03 (pooled),B04 (pooled),B05 (pooled),B06 (pooled),B07 (pooled),B08 (pooled),B8A (pooled),B11 (pooled),B12 (pooled),ndwi (pooled),ndvi (pooled),ndbi (pooled),uhi_id,datetime_y,building_count_0-25ft,building_impact_0-25ft,building_count_25-50ft,building_impact_25-50ft,building_count_50-100ft,building_impact_50-100ft,building_count_100-200ft,building_impact_100-200ft,building_count_200-500ft,building_impact_200-500ft,closest_building_distance,closest_building_height,closest_building_area,tree_count_0-25ft,tree_impact_0-25ft,tree_count_25-50ft,tree_impact_25-50ft,tree_count_50-100ft,tree_impact_50-100ft,tree_count_100-200ft,tree_impact_100-200ft,tree_count_200-500ft,tree_impact_200-500ft,closest_tree_distance,closest_tree_dbh,longitude,latitude
-73.95239667,40.78704333,24-07-2021 15:08,0.99218348,1379.0,1379.0,2555.0,2825.0,2901.0,2658.0,2652.5,2724.5,2957.0,2663.5,3016.0,-0.032105313003125295,-0.018109739616181637,-0.011321455085374908,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0098777833584463,0.0,0.0,0.0,6516,24-07-2021 15:08,1.0,1283.7897118416631,1.0,2212.849339910504,1.0,800.1465850070969,11.0,479914.614212685,71.0,5258930.755566784,20.764704783645342,1.0,3894.061125858613,0.0,0.0,1.0,22.368211549490702,2.0,19.46423051236382,18.0,233.98134246436135,154.0,1459.629780537381,37.38278808752604,9.0,-73.95239667,40.78704333000001
-73.95244333,40.78698333,24-07-2021 15:08,0.99218348,1379.0,1379.0,1748.0,1984.0,2143.0,1829.5,2136.5,2329.5,2213.0,2376.5,2443.5,-0.142611894543225,0.0800973687260925,0.00998725031874203,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0495006979491034,0.0,0.0,0.0,6517,24-07-2021 15:08,2.0,3970.750538932028,0.0,0.0,1.0,799.6063831050204,10.0,482726.5626972899,75.0,5284560.000965294,21.449341428740816,1.0,8298.075905765452,0.0,0.0,0.0,0.0,2.0,34.63430373069979,19.0,192.15319589091249,156.0,1602.884943950089,62.4685276318765,9.0,-73.95244333,40.78698333000001
-73.95248333,40.78692833,24-07-2021 15:08,0.99218348,1379.0,1379.0,2134.0,2138.0,2360.0,2616.5,2618.5,2633.5,2515.0,2718.5,3179.5,-0.10477189302569481,0.10384575081211359,0.015881913303437967,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.1166915444727368,0.0,0.0,0.0,6518,24-07-2021 15:08,1.0,2938.293852390197,1.0,1076.087003097672,1.0,781.8720145716466,8.0,590138.2005606187,84.0,5164937.859573267,16.846007651228565,1.0,8298.075905765452,0.0,0.0,1.0,16.567435112611367,1.0,18.21816094816338,18.0,190.1477443877669,163.0,1764.3176975760084,47.60795594334549,8.0,-73.95248333,40.78692833
-73.95252833,40.786885,24-07-2021 15:08,0.99218348,1379.0,1379.0,2073.0,2400.0,2423.0,2616.5,2618.5,2633.5,2833.0,2718.5,3179.5,-0.1190906193562095,0.046389192410847324,0.015881913303437967,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0576299376299376,0.0,0.0,0.0,6519,24-07-2021 15:08,1.0,3168.59530175016,0.0,0.0,2.0,1740.7424925890475,7.0,681501.941470425,86.0,3703786.550649079,13.71993701425365,1.0,8298.075905765452,0.0,0.0,1.0,19.303039706399563,0.0,0.0,18.0,226.3997403320961,161.0,1828.979608274777,27.537259708262525,8.0,-73.95252833,40.786885000000005
-73.95269,40.78675167,24-07-2021 15:08,0.981485112,1379.0,1379.0,2250.0,2318.0,2550.0,2149.5,2313.0,2429.0,2704.0,2415.0,2629.5,-0.03825603761487497,0.023383189382768062,-0.002890173410404624,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0139683134902034,-0.0,-0.0,-0.0,6520,24-07-2021 15:08,1.0,45590.72170627939,0.0,0.0,1.0,131337.05572958902,10.0,1002567.7505497864,88.0,2336630.257444901,1.1996290489342776,1.0,8298.075905765452,0.0,0.0,1.0,17.45358298871414,4.0,83.52865528564195,20.0,372.8036658749626,151.0,1941.3379027023789,39.129194957684966,8.0,-73.95269,40.78675167000001
-73.95272833,40.78671167,24-07-2021 15:08,0.979321397,1379.0,1379.0,1632.0,1778.0,1963.0,2149.5,2313.0,2429.0,2209.0,2415.0,2629.5,-0.19625707953705984,0.15474209650582363,-0.002890173410404624,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0869070993076366,0.0,0.0,0.0,6521,24-07-2021 15:08,1.0,2812.9674041891026,0.0,0.0,1.0,137588.4443691117,9.0,895584.989883336,89.0,1863603.0727119804,19.10474520346368,1.0,8298.075905765452,0.0,0.0,1.0,2.3606281983244046,5.0,126.24588148950438,21.0,383.4980945300906,146.0,1964.252411166344,45.26546940813864,3.0,-73.95272833000001,40.78671167
-73.95276,40.78666667,24-07-2021 15:08,0.979321397,1264.0,1264.0,1336.0,1410.0,1469.0,1700.0,1992.0,2228.0,1972.0,2231.5,2378.5,-0.250280583613917,0.22484881803188564,0.0007848413499271219,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.093437535915412,0.0,0.0,0.0,6522,24-07-2021 15:08,0.0,0.0,1.0,2286.2861139059387,1.0,146817.91319151584,8.0,902842.5889071272,92.0,1864320.8633447776,37.69397242943759,1.0,8298.075905765452,0.0,0.0,1.0,2.3027014758536883,5.0,129.61509756347277,22.0,414.15475380035446,144.0,2056.31856186339,49.82180734108327,3.0,-73.95276,40.78666667
-73.95280833,40.78662667,24-07-2021 15:08,0.981485112,968.5,968.5,1236.0,1396.0,1503.0,1520.5,1816.0,1904.0,1935.0,1948.0,1860.5,-0.21273885350318472,0.15393939393939393,0.01142263759086189,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0196285074430246,-0.0,-0.0,-0.0,6523,24-07-2021 15:08,0.0,0.0,1.0,162461.33763517105,1.0,2052.8195686973663,9.0,1007286.6787726998,87.0,1525118.8182476386,39.89068471911174,82.51317528000001,7257.697852477609,0.0,0.0,1.0,41.59093959943741,6.0,129.186936904234,23.0,434.666832416015,142.0,2052.3110585232844,31.890001952330238,12.0,-73.95280833,40.78662667
-73.95288667,40.786565,24-07-2021 15:08,0.981485112,968.5,968.5,753.5,957.0,969.5,1520.5,1816.0,1904.0,1694.0,1948.0,1860.5,-0.43292568203198495,0.33100314575323314,0.01142263759086189,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0468420312280208,0.0,0.0,0.0,6524,24-07-2021 15:08,1.0,262384.3153181139,0.0,0.0,2.0,122064.08924275916,6.0,1091410.7581945108,87.0,1332561.4880737462,9.799789180271446,82.51317528000001,7257.697852477609,1.0,57.50163068511826,2.0,58.91484181791456,5.0,122.31820910606233,22.0,413.5056515735686,144.0,2195.0708724766746,12.234707691604264,12.0,-73.95288667,40.786565
-73.952935,40.78652,24-07-2021 15:08,0.981485112,968.5,968.5,1168.0,1299.0,1400.0,1520.5,1816.0,1904.0,1840.0,1948.0,1860.5,-0.23958333333333334,0.1888854199188261,0.01142263759086189,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0055397919200108,0.0,0.0,0.0,6526,24-07-2021 15:08,1.0,6283229.097460899,0.0,0.0,2.0,517469.2708426386,7.0,711378.7032342895,87.0,1327980.0073379723,0.0,82.51317528000001,7257.697852477609,0.0,0.0,4.0,141.39928216902092,4.0,84.80894193651844,24.0,487.57494079698506,142.0,2151.203774560567,26.707391625810818,12.0,-73.952935,40.78652000000002
-73.95299833,40.78638667,24-07-2021 15:08,0.979321397,968.5,968.5,1198.0,1354.0,1455.0,1410.5,1420.5,1453.0,1576.0,1447.5,1693.0,-0.09619011693700491,0.035268970431065194,-0.001896224788829512,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0357907617008259,0.0,0.0,0.0,6527,24-07-2021 15:08,1.0,6283229.097460899,1.0,486566.1873515245,1.0,119128.00921027306,6.0,517327.5496838134,90.0,1744596.5870695873,0.0,82.51317528000001,7257.697852477609,0.0,0.0,3.0,104.28175201569336,11.0,280.93131967920493,21.0,374.3757228530711,142.0,2535.0161727264617,27.97056228402389,10.0,-73.95299833,40.78638667
-73.953025,40.786345,24-07-2021 15:09,0.977157682,968.5,968.5,1305.0,1460.0,1577.0,1410.5,1420.5,1453.0,1753.0,1447.5,1693.0,-0.05366207396664249,-0.002403020940611054,-0.001896224788829512,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0174114915844457,-0.0,-0.0,-0.0,6528,24-07-2021 15:09,2.0,6859297.402406752,0.0,0.0,1.0,118840.95029644437,7.0,525038.2154562289,88.0,1692525.4226935075,0.0,82.51317528000001,7257.697852477609,1.0,31.813339371044574,2.0,70.99832811782724,12.0,294.80146467057006,20.0,362.4214809999999,143.0,2578.766633386017,23.18105918651513,10.0,-73.953025,40.786345
-73.95307667,40.786245,24-07-2021 15:09,0.977157682,968.5,968.5,1202.0,1369.0,1569.0,1609.5,1685.5,1782.5,1848.0,1833.5,1921.0,-0.19450494220137376,0.1312073615738537,0.014103982300884955,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0193685327673122,0.0,0.0,0.0,6530,24-07-2021 15:09,2.0,18899786.09324121,0.0,0.0,0.0,0.0,6.0,526101.1339870514,89.0,2286938.692585947,0.0,138.56,12854.540651519425,1.0,41.93870724821688,2.0,42.79165348343516,12.0,308.25542622601387,19.0,386.821826737142,148.0,2680.72953142774,17.906483373591332,11.0,-73.95307667,40.786245
-73.95311333,40.78619167,24-07-2021 15:09,0.977157682,968.5,968.5,1181.0,1291.0,1329.0,1609.5,1685.5,1782.5,1571.0,1833.5,1921.0,-0.20296946178505146,0.15991540588905157,0.014103982300884955,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.1002290950744559,0.0,0.0,0.0,6531,24-07-2021 15:09,1.0,18687669.63121088,1.0,163748.9657017721,0.0,0.0,6.0,427840.3284271924,86.0,2366958.57540343,0.0,138.56,12854.540651519425,0.0,0.0,2.0,55.207209678001824,13.0,306.4688001185795,24.0,524.9081162990162,145.0,2588.9873327895725,28.445387554286786,11.0,-73.95311333,40.78619167000001
-73.95312833,40.78614167,24-07-2021 15:09,0.977157682,968.5,968.5,1086.0,1263.0,1364.0,1609.5,1685.5,1782.5,1706.0,1833.5,1921.0,-0.24280983092208472,0.17057954358890165,0.014103982300884955,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0592776399228012,0.0,0.0,0.0,6532,24-07-2021 15:09,1.0,1833149.9504860763,0.0,0.0,1.0,148281.82246698788,7.0,426942.690646026,87.0,2371824.962924302,2.6422213895638738,138.56,12854.540651519425,1.0,24.87651976847725,1.0,32.31772767873835,11.0,253.61111808399147,28.0,615.6707094803257,140.0,2569.8280893761803,13.101243363222112,8.0,-73.95312833,40.78614167
-73.95318667,40.78607167,24-07-2021 15:09,0.977157682,1118.5,1118.5,1176.0,1213.0,1392.0,1668.0,1904.5,2010.0,1850.0,2099.5,2076.5,-0.2617702448210923,0.247285138070121,0.021778805207446163,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0576849611613396,0.0,0.0,0.0,6534,24-07-2021 15:09,1.0,18687669.63121088,0.0,0.0,2.0,144030.13980951093,8.0,412554.9117993535,88.0,2376377.926318802,0.5906247466758133,138.56,12854.540651519425,0.0,0.0,2.0,31.990867380178592,9.0,195.5368600577897,31.0,776.1849528832993,140.0,2546.564341008756,28.80402494512693,8.0,-73.95318667,40.78607166999999
-73.95339167,40.78604833,24-07-2021 15:09,0.974993967,1118.5,1118.5,1005.5,1188.0,1278.0,1668.0,1904.5,2010.0,1900.0,2099.5,2076.5,-0.33311225335765215,0.2570356472795497,0.021778805207446163,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0443857663774676,0.0,0.0,0.0,6537,24-07-2021 15:09,1.0,584465.3653944316,1.0,11771.061558417476,0.0,0.0,7.0,424638.58984205313,82.0,2440937.100433476,21.06143104794829,138.56,12854.540651519425,2.0,40.17189441111252,2.0,14.448164974253768,5.0,70.0775688118734,31.0,782.0582026136799,144.0,2739.6636315490045,13.671711295350985,7.0,-73.95339167,40.786048330000014
-73.95345,40.78607333,24-07-2021 15:09,0.974993967,1574.0,1574.0,1047.5,1242.0,1402.0,2320.5,2368.5,2369.5,1883.0,2403.5,2523.0,-0.38688908399180566,0.3121971479994462,0.007123402472239681,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.1452564684521107,0.0,0.0,0.0,6538,24-07-2021 15:09,1.0,587333.9493746031,1.0,11759.748257164118,0.0,0.0,6.0,330072.6666063644,82.0,2531834.9215450864,20.75027517878349,138.56,12854.540651519425,1.0,35.62574989096344,4.0,56.226180893984605,3.0,44.25053605851228,26.0,585.8293704910358,148.0,2733.736446958705,6.0282298684937805,8.0,-73.95345,40.78607333
-73.95350833,40.786105,24-07-2021 15:09,0.977157682,1504.5,1504.5,1356.0,1450.0,1607.0,1641.5,1801.0,1870.5,2104.0,2008.0,2227.5,-0.15946071594607159,0.12663755458515283,0.035451849941987884,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0285120627957982,0.0,0.0,0.0,6539,24-07-2021 15:09,1.0,612692.6775735626,1.0,11589.101199562076,1.0,614.8000926552597,5.0,331064.38087885984,82.0,2523429.162736632,18.302633332416963,138.56,12854.540651519425,2.0,56.89985972272432,2.0,23.44130537597246,5.0,46.35522158770952,23.0,539.5447324090931,151.0,2765.68035780076,16.768286915334933,10.0,-73.95350833,40.78610499999999
-73.953565,40.78614333,24-07-2021 15:09,0.977157682,1504.5,1504.5,1085.0,1194.0,1362.0,1641.5,1801.0,1870.5,1728.0,2008.0,2227.5,-0.2657756724750465,0.22075379344101811,0.035451849941987884,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.1262798634812286,0.0,0.0,0.0,6540,24-07-2021 15:09,1.0,684288.8287545517,1.0,11281.454795200683,1.0,650.9329125077219,5.0,334254.59087793296,79.0,2557351.2763812,13.502637490254893,138.56,12854.540651519425,1.0,69.2374816075073,3.0,52.97302522667776,6.0,43.67523828780829,17.0,368.3800036250159,154.0,2813.9357795734686,4.238902577441795,10.0,-73.953565,40.78614333
-73.95369667,40.7862,24-07-2021 15:09,0.974993967,1504.5,1504.5,1361.0,1412.0,1597.0,1641.5,1801.0,1870.5,1855.0,2008.0,2227.5,-0.15766671824230233,0.13968012185833967,0.035451849941987884,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0912431108389467,0.0,0.0,0.0,6541,24-07-2021 15:09,1.0,700260.5953209711,2.0,12059.984474197394,1.0,676.9609952160162,5.0,335756.5617687012,76.0,2521181.2038287097,12.724351590188183,138.56,12854.540651519425,1.0,30.49658955269336,4.0,57.419231020698376,5.0,53.50231442057096,11.0,127.81915584330076,164.0,3177.4350207159578,8.15470707993851,8.0,-73.95369667,40.7862
-73.95375667,40.78622667,24-07-2021 15:09,0.970666537,1504.5,1504.5,1479.0,1631.0,1694.0,2041.0,2287.5,2440.0,2036.0,2442.0,2493.0,-0.24521561622862975,0.19872267256202408,0.00040966816878328555,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.1009052771031132,0.0,0.0,0.0,6542,24-07-2021 15:09,2.0,715365.6962208498,1.0,11229.570130015893,2.0,1351.4408775697357,4.0,334608.3829535851,78.0,2542343.9304229687,12.101630115337755,138.56,12854.540651519425,1.0,6.60742290069671,3.0,38.72463103543368,5.0,84.22718449853932,11.0,107.15873731065528,162.0,3189.0669833261463,11.262954593822254,4.0,-73.95375667,40.78622666999999
-73.95381167,40.78625333,24-07-2021 15:09,0.970666537,1504.5,1504.5,1450.0,1690.0,1836.0,2041.0,2287.5,2440.0,2564.0,2442.0,2493.0,-0.2544987146529563,0.18159806295399517,0.00040966816878328555,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0140399446312042,-0.0,-0.0,-0.0,6543,24-07-2021 15:09,2.0,583963.2895090824,2.0,11976.539537318182,1.0,652.4693309288558,6.0,335538.42922288505,77.0,2534602.514043188,10.220227240035754,1.0,2793.96114908985,1.0,7.92851162515496,5.0,65.17203761935315,4.0,74.27164039209123,9.0,99.40383907809716,164.0,3197.0116676875814,7.5235134247073026,4.0,-73.95381167,40.78625333
-73.95386667,40.78627667,24-07-2021 15:09,0.977277888,1504.5,1504.5,2884.0,3145.0,3214.0,2732.5,2709.0,2793.0,3585.0,2831.0,3018.0,0.016029593094944512,-0.05927921859211856,0.006756756756756757,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0858700590640618,-0.0,-0.0,-0.0,6544,24-07-2021 15:09,2.0,2189.0553282348264,2.0,503422.7250980387,1.0,693.2814801304984,6.0,334107.4322483565,82.0,2618605.462537818,10.110009619874043,1.0,2793.96114908985,2.0,32.76153698579893,2.0,16.59475745233455,5.0,77.71626784871334,10.0,121.85551386937964,161.0,3129.2075451927526,18.49691986192865,9.0,-73.95386667,40.78627667
-73.95392167,40.78629667,24-07-2021 15:09,0.977277888,1504.5,1504.5,2238.0,2494.0,2745.0,2929.0,3284.0,3435.0,3274.0,3468.0,3539.0,-0.21099947117927023,0.1587114184516782,0.0047805302042590175,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0388962277997945,0.0,0.0,0.0,6545,24-07-2021 15:09,2.0,2365.3308240915594,2.0,11975.056649862678,2.0,449100.6614977217,5.0,329625.397631765,83.0,2616263.484185054,11.065995380020553,1.0,2894.114304076754,1.0,88.95055877853234,4.0,43.75883100634945,5.0,61.40410774978649,10.0,117.23719486216896,161.0,3200.2396491644795,2.48585888000015,9.0,-73.95392167,40.78629667
-73.95408333,40.78636667,24-07-2021 15:09,0.977277888,1504.5,1504.5,2934.0,2882.0,3121.0,2929.0,3284.0,3435.0,3494.0,3468.0,3539.0,-0.07866227037211493,0.08754155453538072,0.0047805302042590175,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0063984075074648,0.0,0.0,0.0,6548,24-07-2021 15:09,2.0,2301.98491645844,1.0,2749.689548972955,2.0,11082.402262767371,6.0,595459.8857798851,85.0,1886168.8103834784,10.29548390301672,1.0,2830.650003991482,2.0,58.369379018051546,2.0,22.50236026584137,7.0,94.28034527936155,9.0,122.55869326727354,159.0,3291.2442165291413,14.33621004187936,9.0,-73.95408333,40.78636666999999
-73.95418667,40.78641,24-07-2021 15:09,0.975114173,1366.5,1366.5,2104.0,2470.0,2410.0,1945.0,2734.0,2758.0,3327.0,2994.0,2626.0,-0.13451254627725215,0.05508798775822494,0.04102920723226704,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.1177557534016462,-0.0,-0.0,-0.0,6550,24-07-2021 15:09,2.0,5435.144319296443,1.0,765.6247476365085,3.0,10662.670726941366,8.0,573942.8069215119,88.0,2032296.8035349213,10.36197635029666,1.0,2830.650003991482,2.0,49.48047775464208,2.0,27.18564395041742,5.0,89.63031480386412,15.0,240.41470221148933,155.0,3234.2583554135385,9.391533512431844,7.0,-73.95418667,40.78640999999999
-73.95429333,40.786455,24-07-2021 15:09,0.975114173,1366.5,1366.5,2905.0,2918.0,2969.0,2895.0,3144.0,3050.0,3378.0,3164.5,3043.5,-0.02434928631402183,0.022117962466487937,0.018424652023493443,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0520906330296659,-0.0,-0.0,-0.0,6551,24-07-2021 15:09,1.0,4422.119103271238,1.0,785.7508605068344,2.0,1065.957398447753,11.0,567233.2776848861,93.0,2060173.999044726,9.639735018386595,1.0,10020.05146530592,2.0,47.29792845068103,2.0,52.59851804736995,4.0,47.74126210651308,19.0,344.21319515348387,154.0,3170.198861799397,7.358588849484892,8.0,-73.95429333,40.78645499999998
-73.954345,40.78648333,24-07-2021 15:09,0.970786744,1366.5,1366.5,1663.0,1729.0,1780.0,1743.0,1931.0,2030.5,2189.0,2168.0,2189.5,-0.09949912007580886,0.08019683468546349,0.032749791592235324,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0001141943587986,0.0,0.0,0.0,6552,24-07-2021 15:09,1.0,4987.5831513649655,0.0,0.0,3.0,1758.2951052706385,12.0,459460.45219945686,92.0,2151093.51616156,7.455853147496142,1.0,10020.05146530592,2.0,70.50101427392747,2.0,30.117747278504854,4.0,27.5682919174451,22.0,469.9709163242072,149.0,3037.447598382681,11.785932800260806,8.0,-73.95434500000002,40.78648333
-73.95455167,40.78672667,24-07-2021 15:09,0.970786744,1173.5,1173.5,1412.0,1644.0,1635.0,1562.5,2118.0,2335.0,2534.0,2402.5,2011.0,-0.2463303976514545,0.17366172405126917,0.01424802110817942,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.115071507150715,-0.0,-0.0,-0.0,6555,24-07-2021 15:09,0.0,0.0,3.0,4972.802457328646,2.0,4021.988000542611,14.0,104588.1705877728,74.0,2549091.782999557,31.676296213137675,1.0,4197.792762786889,1.0,61.18445375367958,3.0,78.80242277994085,4.0,202.73270703652065,24.0,453.2752518621693,135.0,2585.6213713558877,24.616775108865543,14.0,-73.95455167,40.78672666999998
-73.954515,40.78683333,24-07-2021 15:09,0.972950458,1173.5,1173.5,1110.0,1167.0,1298.0,1649.0,1928.5,2172.5,2183.0,2067.0,1999.0,-0.32368621477532367,0.30109297799071716,-0.024885010024767073,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0439980870396939,-0.0,-0.0,-0.0,6557,24-07-2021 15:09,1.0,1258.5709960115748,2.0,4234.1073953238965,2.0,4038.572582020197,13.0,138106.27584088923,72.0,2636805.5046612574,21.687003608924663,1.0,3872.261957670881,1.0,62.33116487115072,2.0,57.449252712622624,5.0,215.59645075685245,21.0,493.298729309566,144.0,2630.340335349795,15.04919149539496,13.0,-73.954515,40.78683333000001
-73.95447,40.78692,24-07-2021 15:09,0.970786744,1173.5,1173.5,1085.0,1273.0,1467.0,1649.0,1928.5,2172.5,1926.0,2067.0,1999.0,-0.3338449731389102,0.26106515745174863,-0.024885010024767073,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0185987261146496,0.0,0.0,0.0,6560,24-07-2021 15:09,2.0,5261.07452195329,0.0,0.0,3.0,5044.981827199655,14.0,515867.5056691504,73.0,2315499.3935717074,17.32635737232007,1.0,11371.60910622428,0.0,0.0,2.0,85.55389706185814,7.0,236.29876544499595,19.0,536.1254781053102,145.0,2505.470468627702,25.620279123594194,13.0,-73.95447,40.78692
-73.95442333,40.787,24-07-2021 15:09,0.983769033,1173.5,1173.5,1343.0,1503.0,1750.0,1578.0,1837.5,1982.0,1986.0,2057.0,2119.0,-0.19218045112781956,0.13744619799139168,0.018568952711067097,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0323995127892813,0.0,0.0,0.0,6562,24-07-2021 15:09,1.0,4244.176957483935,1.0,1012.641742343038,2.0,3995.908263013492,11.0,527091.0835745258,77.0,2328546.614030994,14.57552531622998,1.0,11371.60910622428,1.0,64.23321941729553,1.0,67.58420450787777,6.0,221.9808722147866,18.0,509.57250422728606,149.0,2445.711169022464,6.578195556807879,11.0,-73.95442333,40.787
